date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
2004-03-21,GE-11,Negeri Sembilan,P.130 Rasah,1,10TB0,Datuk Goh Siow Huat,Goh Siow Huat,M,Chinese,56,BN,003-MCA,MCA,001-BN,BN,25009,55.01924980750192,1,won
2004-03-21,GE-11,Negeri Sembilan,P.130 Rasah,2,NABVX,Chan Su Sann,Chan Su Sann,F,Chinese,29,DAP,021-DAP,DAP,000-ALONE,ALONE,20446,44.98075019249808,2,lost
2004-03-21,GE-11,Negeri Sembilan,P.131 Rembau,1,Q8KC0,Datuk Firdaus Muhammad Rom Harun,Firdaus Muhammad Rom bin Harun,M,Malay,54,BN,001-UMNO,UMNO,001-BN,BN,28664,74.12081092263136,1,won
2004-03-21,GE-11,Negeri Sembilan,P.131 Rembau,2,YZTTD,Dr Dzulkefli Ahmad,Dzulkefly bin Ahmad,M,Malay,48,PAS,004-PAS,PAS,007-BA,BA,10008,25.879189077368636,2,lost
2004-03-21,GE-11,Negeri Sembilan,P.132 Telok Kemang,1,RR1Y6,S Sothinathan,Sothinathan a/l Sinna Goundar,M,Indian,44,BN,002-MIC,MIC,001-BN,BN,28494,72.66838387187269,1,won
2004-03-21,GE-11,Negeri Sembilan,P.132 Telok Kemang,2,W5R0F,Ab Manap Sahardin,Ab Manap bin Sahardin,M,Malay,59,PKR,078-PKR,PKR,007-BA,BA,10717,27.331616128127312,2,lost
2004-03-21,GE-11,Negeri Sembilan,P.133 Tampin,1,03Y5R,Datuk Shaziman Abu Mansor,Shaziman bin Abu Mansor,M,Malay,40,BN,001-UMNO,UMNO,001-BN,BN,23936,80.35450516986707,1,won
2004-03-21,GE-11,Negeri Sembilan,P.133 Tampin,2,ZKE2R,Abdul Razakek Abdul Rahim,Abdul Razakek bin Abdul Rahim,M,Malay,44,PAS,004-PAS,PAS,007-BA,BA,5852,19.64549483013294,2,lost
2004-03-21,GE-11,Melaka,P.134 Masjid Tanah,1,31451,Muhamad Burok,Muhamad bin Burok,M,Malay,58,PAS,004-PAS,PAS,007-BA,BA,5789,19.31147212863195,2,lost
2004-03-21,GE-11,Melaka,P.134 Masjid Tanah,2,GR79E,Datuk Wira Abu Seman Yusop,Abu Seman bin Yusop,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,24188,80.68852787136805,1,won
2004-03-21,GE-11,Melaka,P.135 Alor Gajah,1,Q7XBW,Goh Leong San,Goh Leong San,M,Chinese,37,DAP,021-DAP,DAP,000-ALONE,ALONE,7372,19.7683149200901,2,lost
2004-03-21,GE-11,Melaka,P.135 Alor Gajah,2,Q0P5S,Datuk Dr Fong Chan Onn,Fong Chan Onn,M,Chinese,60,BN,003-MCA,MCA,001-BN,BN,29920,80.2316850799099,1,won
2004-03-21,GE-11,Melaka,P.136 Tangga Batu,1,6ET7A,Shamsul Iskandar Mohd Akin,Shamsul Iskandar bin Mohd Akin,M,Malay,30,PKR,078-PKR,PKR,007-BA,BA,8595,20.6441850410722,2,lost
2004-03-21,GE-11,Melaka,P.136 Tangga Batu,2,9WG9K,Idris Haron,Idris bin Haron,M,Malay,38,BN,001-UMNO,UMNO,001-BN,BN,33039,79.3558149589278,1,won
2004-03-21,GE-11,Melaka,P.137 Bukit Katil,1,DA6BW,Datuk Dr Mohd Ruddin Abdul Ghani,Mohd Ruddin Abd Ghani,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,39491,76.34061473033056,1,won
2004-03-21,GE-11,Melaka,P.137 Bukit Katil,2,R3RNQ,Khalid Jaafar,Khalid bin Jaafar,M,Malay,49,PKR,078-PKR,PKR,007-BA,BA,12239,23.659385269669436,2,lost
2004-03-21,GE-11,Melaka,P.138 Kota Melaka,1,GQWE5,Wong Nai Chee,Wong Nai Chee,M,Chinese,35,BN,003-MCA,MCA,001-BN,BN,31217,50.176002571727075,1,won
2004-03-21,GE-11,Melaka,P.138 Kota Melaka,2,4ZPGD,Kerk Kim Hock,Kerk Kim Hock,M,Chinese,48,DAP,021-DAP,DAP,000-ALONE,ALONE,30998,49.823997428272925,2,lost
2004-03-21,GE-11,Melaka,P.139 Jasin,1,CBK1H,Jasme Tompang,Jasme bin Tompang,M,Malay,57,PAS,004-PAS,PAS,007-BA,BA,9864,24.02221031610735,2,lost
2004-03-21,GE-11,Melaka,P.139 Jasin,2,M5JGE,Mohd Said Yusof,Mohd Said bin Yusof,M,Malay,51,BN,001-UMNO,UMNO,001-BN,BN,31198,75.97778968389265,1,won
2004-03-21,GE-11,Johor,P.140 Segamat,1,QK8JQ,Dr S Subramaniam,Subramaniam a/l Sathasivam,M,Indian,51,BN,002-MIC,MIC,001-BN,BN,17953,63.89650140584404,1,won
2004-03-21,GE-11,Johor,P.140 Segamat,2,GZSAT,Pang Hok Liong,Pang Hok Liong,M,Chinese,47,DAP,021-DAP,DAP,000-ALONE,ALONE,10144,36.10349859415596,2,lost
2004-03-21,GE-11,Johor,P.141 Sekijang,1,V0YN0,Zulkapli Bin Salleh,Zulkaply bin Salleh,M,Malay,65,PKR,078-PKR,PKR,007-BA,BA,4786,19.60350618497583,2,lost
2004-03-21,GE-11,Johor,P.141 Sekijang,2,YEMQ9,Baharum Mohamed,Baharum bin Mohamed,M,Malay,47,BN,001-UMNO,UMNO,001-BN,BN,19628,80.39649381502416,1,won
2004-03-21,GE-11,Johor,P.142 Labis,1,2CTWJ,Tee Gey Yan,Tee Gey Yan,F,Chinese,44,DAP,021-DAP,DAP,000-ALONE,ALONE,5740,25.845377999909946,2,lost
2004-03-21,GE-11,Johor,P.142 Labis,2,JNRSD,Datuk Dr Chua Soi Lek @ Chua Kin Seng,Chua Soi Lek,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,16469,74.15462200009006,1,won
2004-03-21,GE-11,Johor,P.143 Pagoh,1,20SC1,Tan Sri Muhyiddin Mohd Yassin,Muhyiddin bin Md Yasin,M,Malay,57,BN,001-UMNO,UMNO,001-BN,BN,23679,82.76187480339729,1,won
2004-03-21,GE-11,Johor,P.143 Pagoh,2,R9YD9,Mohamed Anang,Mohamed bin Anang,M,Malay,52,PAS,004-PAS,PAS,007-BA,BA,4932,17.238125196602706,2,lost
2004-03-21,GE-11,Johor,P.144 Ledang,1,1WASJ,Hamim Samuri,Hamim bin Samuri,M,Malay,46,BN,001-UMNO,UMNO,001-BN,BN,30967,76.91180488289497,1,won
2004-03-21,GE-11,Johor,P.144 Ledang,2,5A0VV,Kasim Ibrahim,Kasim bin Ibrahim,M,Malay,37,PAS,004-PAS,PAS,007-BA,BA,9296,23.088195117105034,2,lost
2004-03-21,GE-11,Johor,P.145 Bakri,1,1X0G4,Datuk Chua Jui Meng,Chua Jui Meng,M,Chinese,61,BN,003-MCA,MCA,001-BN,BN,29320,74.07594552942068,1,won
2004-03-21,GE-11,Johor,P.145 Bakri,2,8QPY4,Azhari Ismail,Azhari bin Ismail,M,Malay,52,DAP,021-DAP,DAP,000-ALONE,ALONE,10261,25.924054470579318,2,lost
2004-03-21,GE-11,Johor,P.146 Muar,1,C5D0D,Razali Ibrahim,Razali bin Ibrahim,M,Malay,34,BN,001-UMNO,UMNO,001-BN,BN,21116,73.27619113717597,1,won
2004-03-21,GE-11,Johor,P.146 Muar,2,QRRKQ,Mohamad Taib,Mohamad bin Taib,M,Malay,60,PAS,004-PAS,PAS,007-BA,BA,7701,26.72380886282403,2,lost
2004-03-21,GE-11,Johor,P.147 Parit Sulong,1,FK32P,Suhaizan Kaiat,Suhaizan bin Kaiat,M,Malay,31,PAS,004-PAS,PAS,007-BA,BA,9788,26.62531962352429,2,lost
2004-03-21,GE-11,Johor,P.147 Parit Sulong,2,K0S4Z,Syed Hood Syed Edros,Syed Hood bin Syed Edros,M,Malay,35,BN,001-UMNO,UMNO,001-BN,BN,26974,73.37468037647571,1,won
2004-03-21,GE-11,Johor,P.148 Ayer Hitam,1,PEF78,Dr Wee Ka Siong,Wee Ka Siong,M,Chinese,36,BN,003-MCA,MCA,001-BN,BN,20065,82.34497476094718,1,won
2004-03-21,GE-11,Johor,P.148 Ayer Hitam,2,SW59H,Mohd Zamri Mat Taksis,Mohd Zamri bin Md. Taksis,M,Malay,27,PAS,004-PAS,PAS,007-BA,BA,4302,17.65502523905282,2,lost
2004-03-21,GE-11,Johor,P.149 Sri Gading,1,8CPJJ,Datuk Mohamad Aziz,Mohamad bin Aziz,M,Malay,64,BN,001-UMNO,UMNO,001-BN,BN,21512,80.1848814671239,1,won
2004-03-21,GE-11,Johor,P.149 Sri Gading,2,X9VBT,Dr Ahmad Faidi Saidi,Ahmad Faidhi bin Saidi,M,Malay,40,PKR,078-PKR,PKR,007-BA,BA,5316,19.8151185328761,2,lost
2004-03-21,GE-11,Johor,P.150 Batu Pahat,1,0QHE3,Dr Junaidy And Wahab,Junaidy bin Abdul Wahab,M,Malay,41,BN,001-UMNO,UMNO,001-BN,BN,38982,79.77978797429496,1,won
2004-03-21,GE-11,Johor,P.150 Batu Pahat,2,W5CVM,Mohamed Hanipa Maidin,Mohamed Hanipa bin Maidin,M,Malay,36,PAS,004-PAS,PAS,007-BA,BA,9880,20.22021202570505,2,lost
2004-03-21,GE-11,Johor,P.151 Simpang Renggam,1,SH4XZ,Atan Gombang,Atan bin Gombang,M,Malay,52,PAS,004-PAS,PAS,007-BA,BA,4842,20.311254666722597,2,lost
2004-03-21,GE-11,Johor,P.151 Simpang Renggam,2,GAEXC,Datuk Seri Kerk Choo Ting,Kerk Choo Ting,M,Chinese,63,BN,026-GERAKAN,GERAKAN,001-BN,BN,18997,79.6887453332774,1,won
2004-03-21,GE-11,Johor,P.152 Kluang,1,457GC,Ng Lam Hua,Ng Lam Hua,M,Chinese,55,DAP,021-DAP,DAP,000-ALONE,ALONE,14303,30.236343649585656,2,lost
2004-03-21,GE-11,Johor,P.152 Kluang,2,247P7,Hoo Seong Chang,Hoo Seong Chang,M,Chinese,47,BN,003-MCA,MCA,001-BN,BN,33001,69.76365635041434,1,won
2004-03-21,GE-11,Johor,P.153 Sembrong,1,HWAMS,Datuk Hishamuddin Tun Hussein,Hishammuddin bin Hussein,M,Malay,43,BN,001-UMNO,UMNO,001-BN,BN,19575,88.2870286848277,1,won
2004-03-21,GE-11,Johor,P.153 Sembrong,2,7JXJN,Onn Jaafar,Onn bin Jaafar,M,Malay,41,PAS,004-PAS,PAS,007-BA,BA,2597,11.71297131517229,2,lost_deposit
2004-03-21,GE-11,Johor,P.154 Mersing,1,CNX3D,Idris Tukachil,Idris bin Tukachil,M,Malay,61,PAS,004-PAS,PAS,007-BA,BA,4649,19.47551422227808,2,lost
2004-03-21,GE-11,Johor,P.154 Mersing,2,62S0B,Datuk Abdul Latiff Ahmad,Abdul Latiff bin Ahmad,M,Malay,46,BN,001-UMNO,UMNO,001-BN,BN,19222,80.52448577772192,1,won
2004-03-21,GE-11,Johor,P.155 Tenggara,1,FRK3P,Salleh Farmin,Salleh bin Farmin,M,Malay,47,PAS,004-PAS,PAS,007-BA,BA,2618,11.727289016305322,2,lost_deposit
2004-03-21,GE-11,Johor,P.155 Tenggara,2,B0KMY,Datuk Dr Adham Baba,Adham bin Baba,M,Malay,42,BN,001-UMNO,UMNO,001-BN,BN,19706,88.27271098369468,1,won
2004-03-21,GE-11,Johor,P.156 Kota Tinggi,1,R4SH4,Datuk Syed Hamid Albar,Syed Hamid bin Syed Jaafar Albar,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Johor,P.157 Pengerang,1,EE9Q7,Datuk Azalina Othman Said,Azalina binti Othman Said,F,Malay,41,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Johor,P.158 Tebrau,1,ZK2XX,Yaakob Mohd Yusof,Ya'akob bin Mohd Yusof,M,Malay,57,PAS,004-PAS,PAS,007-BA,BA,6060,15.892580839736697,2,lost
2004-03-21,GE-11,Johor,P.158 Tebrau,2,HVZSG,Ling Ban San @ Teng Boon Soon,Teng Boon Soon,M,Chinese,63,BN,003-MCA,MCA,001-BN,BN,32071,84.1074191602633,1,won
2004-03-21,GE-11,Johor,P.159 Pasir Gudang,1,5VHT8,Datuk Mohamed Khaled Nordin,Mohamed Khaled bin Nordin,M,Malay,46,BN,001-UMNO,UMNO,001-BN,BN,38123,84.4831024930748,1,won
2004-03-21,GE-11,Johor,P.159 Pasir Gudang,2,MYN6N,A Razak Ahmad,Abdul Razak bin Ahmad,M,Malay,65,PKR,078-PKR,PKR,007-BA,BA,7002,15.51689750692521,2,lost
2004-03-21,GE-11,Johor,P.160 Johor Bahru,1,49P2V,Datuk Shahrir Abdul Samad,Shahrir bin Abdul Samad,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,54073,88.13280307722397,1,won
2004-03-21,GE-11,Johor,P.160 Johor Bahru,2,N9NVS,Atan Ahmad,Atan bin Ahmad,M,Malay,48,PAS,004-PAS,PAS,007-BA,BA,7281,11.86719692277602,2,lost_deposit
2004-03-21,GE-11,Johor,P.161 Pulai,1,RQBY2,Nasir Wahab,Md. Nasir bin Abdul Wahab,M,Malay,50,PAS,078-PKR,PKR,007-BA,BA,7480,14.99418674578038,2,lost
2004-03-21,GE-11,Johor,P.161 Pulai,2,W520B,Datuk Nur Jazlan Tan Sri Mohamad,Nur Jazlan bin Mohamad,M,Malay,38,BN,001-UMNO,UMNO,001-BN,BN,42406,85.00581325421962,1,won
2004-03-21,GE-11,Johor,P.162 Gelang Patah,1,BCZDM,Song Sing Kwee,Song Sing Kwee,M,Chinese,65,PKR,078-PKR,PKR,007-BA,BA,9335,18.54537507946599,2,lost
2004-03-21,GE-11,Johor,P.162 Gelang Patah,2,ZJR2M,Tan Ah Eng,Tan Ah Eng,F,Chinese,49,BN,003-MCA,MCA,001-BN,BN,41001,81.45462492053402,1,won
2004-03-21,GE-11,Johor,P.163 Kulai,1,30E4X,Ong Kow Meng,Ong Kow Meng,M,Chinese,52,DAP,021-DAP,DAP,000-ALONE,ALONE,14134,30.453331035077134,2,lost
2004-03-21,GE-11,Johor,P.163 Kulai,2,MHY94,Lim Si Cheng,Lim Si Cheng,M,Chinese,55,BN,003-MCA,MCA,001-BN,BN,32278,69.54666896492286,1,won
2004-03-21,GE-11,Johor,P.164 Pontian,1,H3J6Q,Hassan Abdul Karim,Hassan bin Abdul Karim,M,Malay,53,PKR,078-PKR,PKR,007-BA,BA,5509,17.121456986573843,2,lost
2004-03-21,GE-11,Johor,P.164 Pontian,2,6E476,Hasni Mohamad,Hasni bin Mohammad,M,Malay,45,BN,001-UMNO,UMNO,001-BN,BN,26667,82.87854301342615,1,won
2004-03-21,GE-11,Johor,P.165 Tanjong Piai,1,CPXYT,Datuk Seri Ong Ka Ting,Ong Ka Ting,M,Chinese,48,BN,003-MCA,MCA,001-BN,BN,28046,86.35649844505342,1,won
2004-03-21,GE-11,Johor,P.165 Tanjong Piai,2,4NQKC,Tan Hang Meng,Tan Hang Meng,M,Chinese,44,DAP,021-DAP,DAP,000-ALONE,ALONE,4431,13.643501554946576,2,lost
2004-03-21,GE-11,W.P. Labuan,P.166 Labuan,1,9VT9F,Matusin Abdul Rahman,Matusin bin Abdul Rahman,M,Bumi Sabah,44,PAS,004-PAS,PAS,007-BA,BA,3186,22.321866461150424,2,lost
2004-03-21,GE-11,W.P. Labuan,P.166 Labuan,2,NT5YS,Datuk Suhaili Abdul Rahman,Suhaili Abdul Rahman,M,Bumi Sabah,43,BN,001-UMNO,UMNO,001-BN,BN,11087,77.67813353884958,1,won
2004-03-21,GE-11,Sabah,P.167 Kudat,1,D9GBR,Abdul Rahman Bin Sedik @ Sidek,Abdul Rahman bin Sidek,M,Bumi Sabah,38,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,6488,27.749026987725077,2,lost
2004-03-21,GE-11,Sabah,P.167 Kudat,2,GQ6E1,Datuk Abdul Rahim Bakri,Abdul Rahim Bakri,M,Bumi Sabah,43,BN,001-UMNO,UMNO,001-BN,BN,13236,56.61006800393482,1,won
2004-03-21,GE-11,Sabah,P.167 Kudat,3,M4WGA,Asbiah Binti Anggar,Asbiah binti Anggar,F,Bumi Sabah,53,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1282,5.483084555835935,4,lost_deposit
2004-03-21,GE-11,Sabah,P.167 Kudat,4,QJJJK,Datu Abdul Razak Abdul Salam,Abdul Razak bin Abdul Salam,M,Bumi Sabah,40,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2375,10.15782045250417,3,lost_deposit
2004-03-21,GE-11,Sabah,P.168 Kota Marudu,1,ZQWYS,Datuk Dr Maximus Ongkili,Maximus bin Ongkili (Johnity),M,Bumi Sabah,51,BN,054-PBS,PBS,001-BN,BN,10457,58.99576868829337,1,won
2004-03-21,GE-11,Sabah,P.168 Kota Marudu,2,V08MW,Anthony Mandiau,Anthony Biri Mandiau (Andonny Pilit),M,Bumi Sabah,44,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,7268,41.00423131170663,2,lost
2004-03-21,GE-11,Sabah,P.169 Kota Belud,1,90MP6,James Bagah,James Bagah,M,Bumi Sabah,45,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,8869,29.851901716593737,2,lost
2004-03-21,GE-11,Sabah,P.169 Kota Belud,2,K9PX1,Md Salleh Md Said,Md Salleh Md Said (Salleh Said Keruak),M,Bumi Sabah,47,BN,001-UMNO,UMNO,001-BN,BN,19290,64.92763379333559,1,won
2004-03-21,GE-11,Sabah,P.169 Kota Belud,3,YDYQ5,Jainin Giau,Jaimin bin Giau (Jack),M,Bumi Sabah,38,SETIA,069-SETIA,SETIA,000-ALONE,ALONE,1551,5.220464490070683,3,lost_deposit
2004-03-21,GE-11,Sabah,P.170 Tuaran,1,ACACF,Wilfred Madius Tangau,Wilfred Madius Tangau,M,Bumi Sabah,46,BN,066-UPKO-1,UPKO,001-BN,BN,17354,66.21389598992712,1,won
2004-03-21,GE-11,Sabah,P.170 Tuaran,2,2QTN0,Umsery @ Ansari Abdullah,Ansari bin Abdullah (Umsery),M,Bumi Sabah,50,PKR,078-PKR,PKR,007-BA,BA,8855,33.786104010072876,2,lost
2004-03-21,GE-11,Sabah,P.171 Sepanggar,1,1VMSE,Datin Saidatul Badru Tun Said,Saidatul Badru binti Mohd Said,F,Bumi Sabah,54,PKR,078-PKR,PKR,007-BA,BA,5098,23.907334458825737,2,lost
2004-03-21,GE-11,Sabah,P.171 Sepanggar,2,59AVQ,Eric Enchin Majimbun,Eric Enchin Majimbun,M,Bumi Sabah,54,BN,068-SAPP,SAPP,001-BN,BN,16226,76.09266554117427,1,won
2004-03-21,GE-11,Sabah,P.172 Kota Kinabalu,1,DZVB1,Hiew King Cheu,Hiew King Cheu,M,Chinese,52,DAP,021-DAP,DAP,000-ALONE,ALONE,5187,21.023832684824903,2,lost
2004-03-21,GE-11,Sabah,P.172 Kota Kinabalu,2,K0RVD,Christina Liew,Christina Liew Chin Jin,F,Chinese,52,PKR,078-PKR,PKR,007-BA,BA,3492,14.153696498054474,3,lost
2004-03-21,GE-11,Sabah,P.172 Kota Kinabalu,3,RVTT3,Dr Yee Moh Chai,Yee Moh Chai,M,Chinese,49,BN,054-PBS,PBS,001-BN,BN,15993,64.82247081712063,1,won
2004-03-21,GE-11,Sabah,P.173 Putatan,1,8Q0Y0,Datuk Dr Marcus Mojigoh,Marcus Mojigoh (Makin),M,Bumi Sabah,53,BN,066-UPKO-1,UPKO,001-BN,BN,13816,69.77777777777779,1,won
2004-03-21,GE-11,Sabah,P.173 Putatan,2,C4Q09,Awang Ahmad Sah,Awang Ahmad Sah bin Awang Sahri,M,Bumi Sabah,45,PKR,078-PKR,PKR,007-BA,BA,5984,30.22222222222222,2,lost
2004-03-21,GE-11,Sabah,P.174 Penampang,1,FJD2J,Donald Peter Mojuntin,Donald Peter Mojuntin,M,Bumi Sabah,39,BN,066-UPKO-1,UPKO,001-BN,BN,16032,75.44470588235293,1,won
2004-03-21,GE-11,Sabah,P.174 Penampang,2,2Q4MW,Jomilon Mojountin @ Conrad Mojountin,Conrad Jomilon Mojuntin,M,Bumi Sabah,56,DAP,021-DAP,DAP,000-ALONE,ALONE,3379,15.901176470588235,2,lost
2004-03-21,GE-11,Sabah,P.174 Penampang,3,K034V,Blaise Mosidin@Frederick Francis,Blaise Frederick Mosidin,M,Bumi Sabah,65,PKR,078-PKR,PKR,007-BA,BA,864,4.065882352941177,4,lost_deposit
2004-03-21,GE-11,Sabah,P.174 Penampang,4,PDS74,Joseph Sulaiman,Joseph Sulaiman,M,Bumi Sabah,39,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,975,4.588235294117647,3,lost_deposit
2004-03-21,GE-11,Sabah,P.175 Papar,1,SVF9D,Rosnah Abdul Abdul Rashid Shirlin,Rosnah binti Abdul Rashid Shirlin,F,Bumi Sabah,32,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Sabah,P.176 Kimanis,1,YJDK6,Datuk Anifah Aman,Anifah bin Aman,M,Bumi Sabah,51,BN,001-UMNO,UMNO,001-BN,BN,9655,67.98338262216589,1,won
2004-03-21,GE-11,Sabah,P.176 Kimanis,2,2HMXE,Awang Tengah Awang Amin,Awang Tangah bin Awang Amin,M,Bumi Sabah,56,PKR,078-PKR,PKR,007-BA,BA,4547,32.01661737783411,2,lost
2004-03-21,GE-11,Sabah,P.177 Beaufort,1,5GWKH,Azizah Mohd Dun,Azizah Mohd Dun,F,Bumi Sabah,49,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Sabah,P.178 Sipitang,1,MTHFF,Datuk Dr Yusof Yacob,Yusof bin Yacob (Josree),M,Bumi Sabah,48,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Sabah,P.179 Ranau,1,YKEEK,Tan Sri Bernard Dompok,Bernard Giluk Dompok,M,Bumi Sabah,55,BN,066-UPKO-1,UPKO,001-BN,BN,7547,40.518629872221624,1,won
2004-03-21,GE-11,Sabah,P.179 Ranau,2,X95BP,Ruhimin Adzim,Ruhimin Adzim,M,Bumi Sabah,64,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,6160,33.072049822828305,2,lost
2004-03-21,GE-11,Sabah,P.179 Ranau,3,F3KV3,Karim Adam,Karim bin Adam,M,Bumi Sabah,50,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,3310,17.77085794051326,3,lost
2004-03-21,GE-11,Sabah,P.179 Ranau,4,GA423,Japiril Suhaimin,Japiril Suhaimin,M,Bumi Sabah,41,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1609,8.63846236443681,4,lost_deposit
2004-03-21,GE-11,Sabah,P.180 Keningau,1,7WW64,Datuk Joseph Pairin Kitingan,Joseph Pairin Kitingan,M,Bumi Sabah,64,BN,054-PBS,PBS,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Sabah,P.181 Tenom,1,0PVDZ,Raimi Unggi,Raime bin Unggi,M,Bumi Sabah,34,BN,001-UMNO,UMNO,001-BN,BN,8032,58.79941434846266,1,won
2004-03-21,GE-11,Sabah,P.181 Tenom,2,44HG8,Datuk Laimun Laikin,Laimun Laikin,M,Bumi Sabah,-1,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,5628,41.20058565153734,2,lost
2004-03-21,GE-11,Sabah,P.182 Pensiangan,1,7J7JH,Bernard S.Maraat,Bernard S.Maraat,M,Bumi Sabah,54,BN,067-PBRS-SBH,PBRS,001-BN,BN,6080,51.05382483835754,1,won
2004-03-21,GE-11,Sabah,P.182 Pensiangan,2,AZXMT,Razali Suffian Koroh,Samson Suffian Koroh (Razali),M,Bumi Sabah,36,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,557,4.677134939961373,3,lost_deposit
2004-03-21,GE-11,Sabah,P.182 Pensiangan,3,EDKQ3,Matin Tomy@Tommy,Martin Tommy,M,Bumi Sabah,45,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,5272,44.26904022168108,2,lost
2004-03-21,GE-11,Sabah,P.183 Beluran,1,Y0WB7,Ronald Kiandee,Ronald Kiandee,M,Bumi Sabah,43,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Sabah,P.184 Libaran,1,HV9SC,Rajmunni Sabu,Raj Munni binti Sabu (Aiman Athirah Al Jundi),M,Bumi Sabah,32,PKR,078-PKR,PKR,007-BA,BA,2471,15.828582409839214,2,lost
2004-03-21,GE-11,Sabah,P.184 Libaran,2,J1FGY,Juslie Ajirol,Juslie bin Ajirol,M,Bumi Sabah,51,BN,001-UMNO,UMNO,001-BN,BN,13140,84.17141759016079,1,won
2004-03-21,GE-11,Sabah,P.185 Batu Sapi,1,FQHYQ,Edmund Chong Ket Wah,Edmund Chong Ket Fah,M,Chinese,48,BN,054-PBS,PBS,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Sabah,P.186 Sandakan,1,N8ZVN,Chong Hon Min,Chong Hon Min,M,Chinese,45,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,9538,52.151566515391764,1,won
2004-03-21,GE-11,Sabah,P.186 Sandakan,2,09S21,Lau Ngan Siew,Lau Ngan Siew,M,Chinese,61,BN,059-LDP,LDP,001-BN,BN,8208,44.87943572639291,2,lost
2004-03-21,GE-11,Sabah,P.186 Sandakan,3,2GYXA,Liew Teck Khen @ Liaw Tech King,Liaw Teck King (Liew Teck Khen),M,Chinese,-1,PASOK,042-PASOK,PASOK,000-ALONE,ALONE,543,2.9689977582153206,3,lost_deposit
2004-03-21,GE-11,Sabah,P.187 Kinabatangan,1,XEA7V,Bung Mokthar Radin,Bung Moktar bin Radin,M,Bumi Sabah,45,BN,001-UMNO,UMNO,001-BN,BN,0,,1,won_uncontested
2004-03-21,GE-11,Sabah,P.188 Silam,1,MSGM2,Samsu Baharom Abdul Rahman,Samsu Baharun bin Abdul Rahman,M,Bumi Sabah,46,BN,001-UMNO,UMNO,001-BN,BN,16613,73.90782098051429,1,won
2004-03-21,GE-11,Sabah,P.188 Silam,2,RPNXY,Shamsuri Baharuddin,Shamsuri Baharuddin,M,Bumi Sabah,-1,PKR,078-PKR,PKR,007-BA,BA,5865,26.092179019485716,2,lost
2004-03-21,GE-11,Sabah,P.189 Semporna,1,W4C07,Noraida Abdul Salleh,Noraida binti Abdul Salleh,F,Bumi Sabah,37,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,816,4.089610584874455,4,lost_deposit
2004-03-21,GE-11,Sabah,P.189 Semporna,2,ZJ22G,Mohd Abdul Wahab Pg Abdullah,Mohd Abdul Wahab bin Pg Abdullah,M,Bumi Sabah,64,PKR,078-PKR,PKR,007-BA,BA,740,3.7087154813812457,5,lost_deposit
2004-03-21,GE-11,Sabah,P.189 Semporna,3,2ZR4S,Madjalis Bin Lais,Madjalis bin Lais,M,Bumi Sabah,39,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1896,9.502330476620058,2,lost_deposit
2004-03-21,GE-11,Sabah,P.189 Semporna,4,6DE72,Aldani Bin Landi,Aldani bin Landi,M,Bumi Sabah,44,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1286,6.4451460933193,3,lost_deposit
2004-03-21,GE-11,Sabah,P.189 Semporna,5,ZJCXS,Datuk Shafie Apdal,Mohd Shafie bin Apdal,M,Bumi Sabah,47,BN,001-UMNO,UMNO,001-BN,BN,15215,76.25419736380495,1,won
