date,election,state,seat,voters_total,ballots_issued,ballots_not_returned,votes_rejected,votes_valid,majority,n_candidates,voter_turnout,majority_perc,votes_rejected_perc,ballots_not_returned_perc
1982-04-22,GE-06,Johor,P.106 Muar,57997,43902,0,2488,41414,15581,3,75.69701881131783,37.62254310136669,5.6671677827889395,0.0
1982-04-22,GE-06,Johor,P.107 Renggam,54815,42949,0,2282,40667,8391,2,78.35264070053817,20.633437430840733,5.3132785396633215,0.0
1982-04-22,GE-06,Johor,P.108 Panti,50024,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Johor,P.109 Sri Gading,35727,27389,0,972,26417,20321,2,76.66190836062363,76.92395048642919,3.5488699843002665,0.0
1982-04-22,GE-06,Johor,P.110 Semerah,41721,30712,0,1082,29630,21562,2,73.61280889719805,72.77084036449544,3.5230528783537376,0.0
1982-04-22,GE-06,Johor,P.111 Batu Pahat,48552,36161,0,1830,34331,26109,2,74.47890921074311,76.05079956890273,5.060700754956997,0.0
1982-04-22,GE-06,Johor,P.112 Pontian,49909,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Johor,P.113 Pulai,61303,46412,0,2446,43966,23756,2,75.70918225861703,54.032661602147115,5.2701887442902695,0.0
1982-04-22,GE-06,Johor,P.114 Johor Bahru,98505,72001,0,2888,69113,26537,2,73.0937515862139,38.39653900134562,4.011055402008306,0.0
1982-04-22,GE-06,Sabah,P.115 Marudu,20586,14188,0,341,13847,1965,2,68.92062566792966,14.190799451144652,2.403439526360305,0.0
1982-04-22,GE-06,Sabah,P.116 Bandau,16055,10725,0,160,10565,3114,5,66.80161943319838,29.47468054898249,1.491841491841492,0.0
1982-04-22,GE-06,Sabah,P.117 Kota Belud,21372,17305,0,346,16959,4590,6,80.97042859816582,27.065275075181322,1.9994221323316959,0.0
1982-04-22,GE-06,Sabah,P.118 Labuk Sugut,17350,10358,0,283,10075,2165,2,59.700288184438044,21.488833746898266,2.732187681019502,0.0
1982-04-22,GE-06,Sabah,P.119 Tuaran,19739,13568,0,261,13307,6662,4,68.7370180860226,50.06387615540693,1.9236438679245282,0.0
1982-04-22,GE-06,Sabah,P.120 Kinabalu,18583,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Sabah,P.121 Gaya,39606,23955,0,320,23635,6599,3,60.48326011210423,27.920456949439394,1.3358380296389063,0.0
1982-04-22,GE-06,Sabah,P.122 Penampang,23404,15730,0,216,15514,5336,2,67.21073320799863,34.39474023462679,1.3731722822631913,0.0
1982-04-22,GE-06,Sabah,P.123 Sandakan,31239,21033,0,195,20838,3416,2,67.32929991356957,16.393127939341586,0.9271145343032379,0.0
1982-04-22,GE-06,Sabah,P.124 Kinabatangan,15827,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Sabah,P.125 Kimanis,19679,13178,0,283,12895,4284,4,66.9647847959754,33.22217913920124,2.147518591592047,0.0
1982-04-22,GE-06,Sabah,P.126 Hilir Padas,23700,16681,0,261,16420,1102,2,70.38396624472574,6.711327649208283,1.5646543972183922,0.0
1982-04-22,GE-06,Sabah,P.127 Keningau,19755,12372,0,539,11833,6388,3,62.627182991647686,53.984619285050286,4.356611703847397,0.0
1982-04-22,GE-06,Sabah,P.128 Silam,27138,18240,0,448,17792,1777,3,67.21202741543225,9.98763489208633,2.456140350877193,0.0
1982-04-22,GE-06,Sabah,P.129 Ulu Padas,15835,11595,0,261,11334,5766,4,73.22387117145564,50.87347803070408,2.250970245795602,0.0
1982-04-22,GE-06,Sabah,P.130 Tawau,28381,18947,0,249,18698,2933,4,66.75945174588634,15.686169643812173,1.3141922204042855,0.0
1982-04-22,GE-06,Sarawak,P.131 Mas Gading,23398,17407,0,382,17025,314,5,74.3952474570476,1.8443465491923643,2.1945194461998043,0.0
1982-04-22,GE-06,Sarawak,P.132 Bandar Kuching,47201,35254,0,431,34823,3577,2,74.68909557000912,10.271946701892427,1.222556305667442,0.0
1982-04-22,GE-06,Sarawak,P.133 Santubong,30261,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Sarawak,P.134 Samarahan,13847,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Sarawak,P.135 Padawan,26453,18931,0,774,18157,5123,2,71.56466185309795,28.215013493418517,4.088532037398975,0.0
1982-04-22,GE-06,Sarawak,P.136 Serian,25438,16840,0,772,16068,2864,4,66.20017296957307,17.82424695046054,4.584323040380048,0.0
1982-04-22,GE-06,Sarawak,P.137 Simunjan,14547,9127,0,323,8804,5974,2,62.741458720011,67.85552021808269,3.5389503670428395,0.0
1982-04-22,GE-06,Sarawak,P.138 Batang Lupar,23127,13915,0,472,13443,629,3,60.167769274008734,4.6790151007959535,3.3920229967660793,0.0
1982-04-22,GE-06,Sarawak,P.139 Lubok Antu,11739,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Sarawak,P.140 Betong,17870,11247,0,371,10876,1480,2,62.937884722999435,13.60794409709452,3.29865741975638,0.0
1982-04-22,GE-06,Sarawak,P.141 Saratok,15929,11659,0,222,11437,1795,3,73.19354636198129,15.694675177056922,1.904108414100695,0.0
1982-04-22,GE-06,Sarawak,P.142 Paloh,17193,12556,0,283,12273,6751,2,73.02972139824348,55.006925772019876,2.2539025167250717,0.0
1982-04-22,GE-06,Sarawak,P.143 Sarikei,23093,17579,0,255,17324,81,4,76.12263456458666,0.46755945509120295,1.450594459298026,0.0
1982-04-22,GE-06,Sarawak,P.144 Sibu,39032,28939,0,216,28723,141,2,74.14172986267677,0.49089579779270964,0.7463975949410829,0.0
1982-04-22,GE-06,Sarawak,P.145 Rajang,18967,10234,0,460,9774,1692,2,53.95687246269837,17.311233885819522,4.494821184287669,0.0
1982-04-22,GE-06,Sarawak,P.146 Mukah,18207,8570,0,607,7963,3279,2,47.06980831548306,41.17794800954414,7.082847141190199,0.0
1982-04-22,GE-06,Sarawak,P.147 Julau,10724,7035,0,374,6661,2459,2,65.60052219321149,36.91637892208377,5.316275764036958,0.0
1982-04-22,GE-06,Sarawak,P.148 Kanowit,12784,8079,0,265,7814,3818,2,63.19618272841051,48.86101868441259,3.280108924371828,0.0
1982-04-22,GE-06,Sarawak,P.149 Kapit,14555,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Sarawak,P.150 Ulu Rajang,12476,0,0,0,0,0,1,,,,
1982-04-22,GE-06,Sarawak,P.151 Bintulu,19859,11955,0,491,11464,3526,4,60.19940581096732,30.75715282623866,4.1070681723128395,0.0
1982-04-22,GE-06,Sarawak,P.152 Lambir,39370,25770,0,561,25209,13213,5,65.45593091186183,52.41382046094649,2.176949941792782,0.0
1982-04-22,GE-06,Sarawak,P.153 Baram,18921,10357,0,397,9960,3072,3,54.73812166375984,30.843373493975907,3.833156319397509,0.0
1982-04-22,GE-06,Sarawak,P.154 Bukit Mas,18356,0,0,0,0,0,1,,,,
1986-08-02,GE-07,Perlis,P.001 Kangar,45082,32590,0,730,31860,13066,2,72.29049287964155,41.01067168863779,2.23995090518564,0.0
1986-08-02,GE-07,Perlis,P.002 Arau,40312,30077,0,830,29247,7065,2,74.61053780512006,24.15632372551031,2.7595837350799615,0.0
1986-08-02,GE-07,Kedah,P.003 Jerlun-Langkawi,42597,32021,0,698,31323,6303,2,75.17196046669953,20.12259362130064,2.1798194934574187,0.0
1986-08-02,GE-07,Kedah,P.004 Kubang Pasu,49059,36409,0,803,35606,15298,2,74.21472105016409,42.96466887603213,2.2054986404460437,0.0
1986-08-02,GE-07,Kedah,P.005 Padang Terap,40884,32188,0,683,31505,5535,2,78.73006555131592,17.56863989842882,2.1219087858829377,0.0
1986-08-02,GE-07,Kedah,P.006 Kota Setar,39775,28726,0,644,28082,1394,2,72.22124450031427,4.964033900719322,2.2418714753185265,0.0
1986-08-02,GE-07,Kedah,P.007 Alor Setar,54803,35843,0,710,35133,7452,4,65.40335383099465,21.210827427205192,1.9808609770387522,0.0
1986-08-02,GE-07,Kedah,P.008 Kuala Kedah,42665,30775,0,748,30027,1957,2,72.13172389546466,6.517467612482099,2.430544272948822,0.0
1986-08-02,GE-07,Kedah,P.009 Pendang,42930,33452,0,580,32872,900,2,77.92219892848824,2.737892431248479,1.7338275738371398,0.0
1986-08-02,GE-07,Kedah,P.010 Jerai,34741,24907,0,535,24372,2900,2,71.69338821565297,11.898900377482356,2.147990524752078,0.0
1986-08-02,GE-07,Kedah,P.011 Merbok,40636,28495,0,816,27679,13745,2,70.12255143222758,49.658585931572674,2.8636602912791718,0.0
1986-08-02,GE-07,Kedah,P.012 Sik,40806,30874,0,823,30051,7431,2,75.66044209184923,24.72796246381152,2.6656733821338343,0.0
1986-08-02,GE-07,Kedah,P.013 Baling,40008,30455,0,754,29701,6289,2,76.12227554489102,21.174371233291808,2.475783943523231,0.0
1986-08-02,GE-07,Kedah,P.014 Sungai Petani,48478,34875,0,840,34035,9889,3,71.93984900367177,29.055384163361246,2.4086021505376345,0.0
1986-08-02,GE-07,Kedah,P.015 Padang Serai,39128,28581,0,1015,27566,10926,2,73.0448783479861,39.63578321120221,3.5513103110457993,0.0
1986-08-02,GE-07,Kedah,P.016 Kulim-Bandar Baharu,42084,29359,0,887,28472,13614,2,69.76285524189716,47.815397583590894,3.021220068803433,0.0
1986-08-02,GE-07,Kelantan,P.017 Tumpat,44661,32711,0,901,31810,1710,2,73.24287409596741,5.375668028921723,2.7544251169331417,0.0
1986-08-02,GE-07,Kelantan,P.018 Pengkalan Chepa,42785,31514,0,687,30827,4175,2,73.65665536987261,13.543322412171149,2.1799834993970935,0.0
1986-08-02,GE-07,Kelantan,P.019 Kota Baharu,52613,36282,0,695,35587,5033,2,68.96014293045445,14.14280495686627,1.9155504106719585,0.0
1986-08-02,GE-07,Kelantan,P.020 Pasir Mas,38423,28375,0,761,27614,3808,2,73.84899669468807,13.790106467733759,2.6819383259911893,0.0
1986-08-02,GE-07,Kelantan,P.021 Rantau Panjang,34604,25603,0,623,24980,1412,2,73.98855623627327,5.652522017614092,2.43330859664883,0.0
1986-08-02,GE-07,Kelantan,P.022 Nilam Puri,33990,25999,0,729,25270,552,2,76.49014416004707,2.184408389394539,2.803953998230701,0.0
1986-08-02,GE-07,Kelantan,P.023 Bachok,41992,33627,0,663,32964,270,2,80.07953895980187,0.8190753549326537,1.9716299402266035,0.0
1986-08-02,GE-07,Kelantan,P.024 Pasir Puteh,32842,25348,0,669,24679,2769,2,77.18165763351806,11.220065642854248,2.6392614801956764,0.0
1986-08-02,GE-07,Kelantan,P.025 Kok Lanas,32990,25546,0,472,25074,3124,2,77.43558654137618,12.45912100183457,1.8476473811947076,0.0
1986-08-02,GE-07,Kelantan,P.026 Tanah Merah,33837,26990,0,599,26391,3547,2,79.76475455861927,13.440187942859309,2.219340496480178,0.0
1986-08-02,GE-07,Kelantan,P.027 Machang,27430,21306,0,483,20823,1397,2,77.67407947502734,6.708927628103539,2.266967051534779,0.0
1986-08-02,GE-07,Kelantan,P.028 Kuala Krai,29684,23127,0,557,22570,1910,2,77.91065894084355,8.462560921577316,2.4084403511047694,0.0
1986-08-02,GE-07,Kelantan,P.029 Gua Musang,23977,18250,0,493,17757,7319,2,76.11460983442467,41.21754800923579,2.701369863013699,0.0
1986-08-02,GE-07,Terengganu,P.030 Besut,32749,26074,0,547,25527,4953,2,79.61769825032825,19.402985074626866,2.097875278054767,0.0
1986-08-02,GE-07,Terengganu,P.031 Setiu,29793,24162,0,606,23556,5872,2,81.09958715134428,24.927831550348106,2.5080705239632484,0.0
1986-08-02,GE-07,Terengganu,P.032 Kuala Nerus,31682,25076,0,726,24350,7296,2,79.14904362098353,29.963039014373717,2.895198596267347,0.0
1986-08-02,GE-07,Terengganu,P.033 Kuala Terengganu,48621,35932,0,978,34954,3324,2,73.90222331914194,9.50964124277622,2.7218078592897696,0.0
1986-08-02,GE-07,Terengganu,P.034 Marang,33206,27433,0,764,26669,639,2,82.61458772510993,2.396040346469684,2.7849670105347575,0.0
1986-08-02,GE-07,Terengganu,P.035 Hulu Terengganu,28941,24330,0,784,23546,5036,2,84.06758577796207,21.38792151533169,3.2223592272914097,0.0
1986-08-02,GE-07,Terengganu,P.036 Dungun,35422,27391,0,771,26620,6116,2,77.32764948337191,22.975206611570247,2.8147931802416855,0.0
1986-08-02,GE-07,Terengganu,P.037 Kemaman,32931,24623,0,691,23932,9392,2,74.77149190732136,39.244526157446096,2.806319294968119,0.0
1986-08-02,GE-07,Pulau Pinang,P.038 Kepala Batas,30209,22900,0,596,22304,8622,2,75.80522360885828,38.65674318507891,2.6026200873362444,0.0
1986-08-02,GE-07,Pulau Pinang,P.039 Tasek Gelugor,31021,23269,0,562,22707,9115,2,75.0104767737984,40.14180649139032,2.415230564270059,0.0
1986-08-02,GE-07,Pulau Pinang,P.040 Bagan,55105,39844,0,927,38917,4601,2,72.30559840304872,11.822596808592646,2.3265736371850214,0.0
1986-08-02,GE-07,Pulau Pinang,P.041 Permatang Pauh,34879,26098,0,619,25479,10479,2,74.82439290117262,41.12798775462145,2.3718292589470455,0.0
1986-08-02,GE-07,Pulau Pinang,P.042 Bukit Mertajam,51437,39091,0,1100,37991,1426,3,75.99782257907732,3.7535205706614727,2.813946944309432,0.0
1986-08-02,GE-07,Pulau Pinang,P.043 Nibong Tebal,40216,29913,0,806,29107,3955,3,74.38084344539487,13.587796749922699,2.6944806605823555,0.0
1986-08-02,GE-07,Pulau Pinang,P.044 Bukit Bendera,54711,39343,0,859,38484,6540,2,71.91058470874229,16.9940754599314,2.1833617161883945,0.0
1986-08-02,GE-07,Pulau Pinang,P.045 Tanjong,60640,44463,0,931,43532,11690,2,73.32288918205805,26.853808692456127,2.0938758068506402,0.0
1986-08-02,GE-07,Pulau Pinang,P.046 Jelutong,59890,42723,0,958,41765,10099,2,71.3357822674904,24.18053393990183,2.2423518947639445,0.0
1986-08-02,GE-07,Pulau Pinang,P.047 Bayan Baru,58545,41117,0,1084,40033,262,3,70.23144589631907,0.6544600704418855,2.636379113262154,0.0
1986-08-02,GE-07,Pulau Pinang,P.048 Balik Pulau,45541,32355,0,1061,31294,3492,2,71.04587075382622,11.15868856649837,3.2792458661721526,0.0
1986-08-02,GE-07,Perak,P.049 Gerik,28691,19920,0,630,19290,7985,3,69.4294378027953,41.39450492483152,3.1626506024096384,0.0
1986-08-02,GE-07,Perak,P.050 Larut,32593,22328,0,656,21672,10122,2,68.50550731752216,46.70542635658915,2.93801504836976,0.0
1986-08-02,GE-07,Perak,P.051 Parit Buntar,37132,26534,0,648,25886,1183,3,71.45858020036626,4.570037858301785,2.442149694731288,0.0
1986-08-02,GE-07,Perak,P.052 Bagan Serai,39328,26936,0,880,26056,6960,2,68.49064279902359,26.711697881486028,3.267003267003267,0.0
1986-08-02,GE-07,Perak,P.053 Bukit Gantang,40131,27267,0,1060,26207,6951,2,67.94498018987815,26.523447933758153,3.8874830381046688,0.0
1986-08-02,GE-07,Perak,P.054 Taiping,56599,37543,0,1249,36294,5644,2,66.33156062827965,15.550779743208242,3.3268518765149295,0.0
1986-08-02,GE-07,Perak,P.055 Tasek Chenderoh,32415,21490,0,594,20896,8428,2,66.29646768471386,40.333078101071976,2.764076314564914,0.0
1986-08-02,GE-07,Perak,P.056 Sungai Siput,35441,24566,0,1109,23457,4436,3,69.3151999097091,18.911199215585967,4.514369453716519,0.0
1986-08-02,GE-07,Perak,P.057 Tambun,53184,36087,0,2058,34029,14655,2,67.85311371841155,43.06620823415322,5.702884695319644,0.0
1986-08-02,GE-07,Perak,P.058 Pasir Pinji,64320,44582,0,667,43915,15671,3,69.31281094527363,35.684845724695435,1.4961195101161904,0.0
1986-08-02,GE-07,Perak,P.059 Ipoh,58454,38742,0,694,38048,5654,3,66.27775686864885,14.86017661900757,1.7913375664653348,0.0
1986-08-02,GE-07,Perak,P.060 Batu Gajah,49701,35348,0,719,34629,9072,3,71.12130540632985,26.197695573074594,2.034061333031572,0.0
1986-08-02,GE-07,Perak,P.061 Kuala Kangsar,36681,23452,0,658,22794,9598,2,63.935007224448626,42.107572168114416,2.805730854511342,0.0
1986-08-02,GE-07,Perak,P.062 Beruas,34828,25236,0,805,24431,1015,3,72.45894108188814,4.154557734026442,3.1898874623553652,0.0
1986-08-02,GE-07,Perak,P.063 Parit,34011,23115,0,702,22413,3693,2,67.96330598923878,16.477044572346404,3.0369889682024658,0.0
1986-08-02,GE-07,Perak,P.064 Gopeng,35034,23723,0,518,23205,6135,4,67.71422047154194,26.438267614738205,2.183534966066686,0.0
1986-08-02,GE-07,Perak,P.065 Kampar,41374,28424,0,657,27767,3081,3,68.70014985256441,11.095905211221954,2.3114269631297497,0.0
1986-08-02,GE-07,Perak,P.066 Tapah,34743,23628,0,761,22867,5985,3,68.0079440462827,26.17308785586216,3.2207550363974944,0.0
1986-08-02,GE-07,Perak,P.067 Pasir Salak,36547,24849,0,897,23952,11950,2,67.99190084001422,49.89144956579826,3.6098032113968372,0.0
1986-08-02,GE-07,Perak,P.068 Lumut,49202,33008,0,532,32476,1508,3,67.08670379252875,4.643428993718438,1.611730489578284,0.0
1986-08-02,GE-07,Perak,P.069 Bagan Datok,33965,22838,0,882,21956,7848,2,67.23980568232002,35.74421570413555,3.861984411945004,0.0
1986-08-02,GE-07,Perak,P.070 Telok Intan,46847,31231,0,697,30534,1443,3,66.6659551305313,4.725879347612497,2.2317569082001856,0.0
1986-08-02,GE-07,Perak,P.071 Tanjong Malim,42959,29836,0,684,29152,10698,3,69.45226844200285,36.69731064763996,2.292532511060464,0.0
1986-08-02,GE-07,Pahang,P.072 Lipis,35385,23293,0,906,22387,8452,3,65.82732796382648,37.75405369187475,3.8895805606834672,0.0
1986-08-02,GE-07,Pahang,P.073 Raub,43705,33131,0,796,32335,7513,3,75.80597185676696,23.23488479975259,2.40258368295554,0.0
1986-08-02,GE-07,Pahang,P.074 Jerantut,33131,23807,0,806,23001,7317,2,71.85717304035495,31.81166036259293,3.385558869240139,0.0
1986-08-02,GE-07,Pahang,P.075 Kuantan,54595,36448,0,832,35616,11660,3,66.76069237109625,32.73809523809524,2.28270412642669,0.0
1986-08-02,GE-07,Pahang,P.076 Pekan,34017,22748,0,694,22054,10808,2,66.87244612987624,49.00698286025211,3.050817654299279,0.0
1986-08-02,GE-07,Pahang,P.077 Maran,38133,29018,0,737,28281,13035,2,76.09681902813836,46.09101516919487,2.539802880970432,0.0
1986-08-02,GE-07,Pahang,P.078 Mentekab,32402,23196,0,945,22251,8291,2,71.58817356953274,37.26124668554222,4.073978272115882,0.0
1986-08-02,GE-07,Pahang,P.079 Bentung,39270,29091,0,718,28373,6722,3,74.07944996180291,23.691537729531596,2.4681172871334778,0.0
1986-08-02,GE-07,Pahang,P.080 Temerluh,39089,28639,0,930,27709,4679,2,73.26613625316585,16.88621025659533,3.2473200879918993,0.0
1986-08-02,GE-07,Pahang,P.081 Rompin,31373,21508,0,529,20979,11257,2,68.55576451088515,53.658420325086986,2.4595499349079413,0.0
1986-08-02,GE-07,Selangor,P.082 Sabak Bernam,31529,20644,0,756,19888,9732,2,65.47622823432395,48.93403057119871,3.662080992055803,0.0
1986-08-02,GE-07,Selangor,P.083 Tanjong Karang,31785,20158,0,888,19270,7450,2,63.41985213150857,38.66113129216399,4.405198928465126,0.0
1986-08-02,GE-07,Selangor,P.084 Hulu Selangor,42826,29979,0,1497,28482,9920,2,70.00186802409752,34.829014816375256,4.993495446812768,0.0
1986-08-02,GE-07,Selangor,P.085 Kuala Selangor,32510,23469,0,1099,22370,12676,2,72.1900953552753,56.66517657577113,4.6827730197281525,0.0
1986-08-02,GE-07,Selangor,P.086 Kapar,43928,30592,0,957,29635,12241,2,69.64123110544527,41.30588830774422,3.128268828451883,0.0
1986-08-02,GE-07,Selangor,P.087 Selayang,77737,52160,0,2270,49890,31472,2,67.09803568442312,63.082782120665456,4.351993865030675,0.0
1986-08-02,GE-07,Selangor,P.088 Ampang Jaya,69849,44590,0,1911,42679,30721,2,63.837707053787454,71.9815365870803,4.285714285714286,0.0
1986-08-02,GE-07,Selangor,P.089 Hulu Langat,55558,39651,0,934,38717,8925,3,71.36865977896973,23.051889350931116,2.3555521928829033,0.0
1986-08-02,GE-07,Selangor,P.090 Petaling Jaya,80403,54360,0,801,53559,8753,3,67.6094175590463,16.34272484549749,1.4735099337748345,0.0
1986-08-02,GE-07,Selangor,P.091 Puchong,81005,61052,0,1198,59854,14529,4,75.36818714894142,24.274066896113876,1.9622616785690887,0.0
1986-08-02,GE-07,Selangor,P.092 Shah Alam,60360,42021,0,1428,40593,24835,2,69.61729622266401,61.18049910083019,3.3983008495752123,0.0
1986-08-02,GE-07,Selangor,P.093 Klang,74964,53026,0,925,52101,667,4,70.73528627074329,1.2802057542081726,1.7444272620978387,0.0
1986-08-02,GE-07,Selangor,P.094 Kuala Langat,41565,31007,0,1118,29889,14943,2,74.59882112354144,49.99498143129579,3.6056374367078403,0.0
1986-08-02,GE-07,Selangor,P.095 Sepang,39895,29603,0,1061,28542,11160,4,74.20228098759243,39.10027328147992,3.5840962064655613,0.0
1986-08-02,GE-07,W.P. Kuala Lumpur,P.096 Kepong,71767,51476,0,486,50990,16513,3,71.72655956080092,32.384781329672485,0.9441293029761442,0.0
1986-08-02,GE-07,W.P. Kuala Lumpur,P.097 Batu,68865,43074,0,415,42659,6265,4,62.548464386843825,14.686232682435124,0.9634582346659237,0.0
1986-08-02,GE-07,W.P. Kuala Lumpur,P.098 Titiwangsa,62511,34657,0,267,34390,11777,3,55.44144230615412,34.24542018028497,0.770407132758173,0.0
1986-08-02,GE-07,W.P. Kuala Lumpur,P.099 Bukit Bintang,67548,44933,0,292,44641,30145,2,66.52010422218274,67.52760914854058,0.6498564529410455,0.0
1986-08-02,GE-07,W.P. Kuala Lumpur,P.100 Lembah Pantai,62937,36803,0,415,36388,12540,3,58.47593625371403,34.46191051995163,1.1276254653153275,0.0
1986-08-02,GE-07,W.P. Kuala Lumpur,P.101 Seputeh,75153,52950,0,379,52571,20993,2,70.45626921080995,39.93266249453121,0.7157695939565628,0.0
1986-08-02,GE-07,W.P. Kuala Lumpur,P.102 Sungai Besi,64859,45408,0,238,45170,1526,3,70.01033010067994,3.378348461368165,0.5241367159971811,0.0
1986-08-02,GE-07,Negeri Sembilan,P.103 Jelebu,28561,21712,0,870,20842,11432,2,76.01974720773083,54.85078207465695,4.007000736919675,0.0
1986-08-02,GE-07,Negeri Sembilan,P.104 Jempol,35516,26604,0,231,26373,10389,3,74.90708413109584,39.39256057331362,0.8682904826341903,0.0
1986-08-02,GE-07,Negeri Sembilan,P.105 Tampin,38268,27885,0,1134,26751,15553,2,72.86767011602383,58.139882621210425,4.06670252824099,0.0
1986-08-02,GE-07,Negeri Sembilan,P.106 Kuala Pilah,35433,25076,0,1217,23859,14941,2,70.77018598481641,62.62207133576428,4.853246131759451,0.0
1986-08-02,GE-07,Negeri Sembilan,P.107 Seremban,65571,46866,0,776,46090,1064,2,71.47366976254746,2.3085267954003035,1.6557845773055093,0.0
1986-08-02,GE-07,Negeri Sembilan,P.108 Rasah,56521,41991,0,1184,40807,1471,2,74.29274075122521,3.6047736907883454,2.8196518301540805,0.0
1986-08-02,GE-07,Negeri Sembilan,P.109 Telok Kemang,38790,26441,0,834,25607,12779,2,68.16447538025264,49.90432303666966,3.1541923527854467,0.0
1986-08-02,GE-07,Melaka,P.110 Alor Gajah,34966,24446,0,758,23688,15852,2,69.9136303838014,66.91995947315095,3.10071177288718,0.0
1986-08-02,GE-07,Melaka,P.111 Selandar,37313,26379,0,1098,25281,10447,2,70.69654007986492,41.32352359479451,4.162401910610713,0.0
1986-08-02,GE-07,Melaka,P.112 Batu Berendam,62000,45896,0,1360,44536,11842,3,74.02580645161291,26.589725166157713,2.963221195746906,0.0
1986-08-02,GE-07,Melaka,P.113 Kota Melaka,69034,52840,0,1300,51540,17606,2,76.54199380015645,34.159875824602246,2.460257380772142,0.0
1986-08-02,GE-07,Melaka,P.114 Jasin,39600,28200,0,992,27208,14336,2,71.21212121212122,52.69038518082917,3.5177304964539005,0.0
1986-08-02,GE-07,Johor,P.115 Segamat,44007,32450,0,920,31530,6529,3,73.73826891176404,20.707262924199174,2.8351309707241907,0.0
1986-08-02,GE-07,Johor,P.116 Ledang,47174,33679,0,1228,32451,10665,2,71.39314028914232,32.8649348248128,3.64618901986401,0.0
1986-08-02,GE-07,Johor,P.117 Pagoh,33028,23426,0,666,22760,15970,2,70.92769771103306,70.16695957820738,2.8429949628617774,0.0
